zip_code,latitude,longitude
80262,39.73100,-104.93840
80263,39.73920,-104.98470
80264,39.74260,-104.98630
80265,39.73920,-104.98470
80266,39.74720,-104.99150
80271,39.73920,-104.98470
80273,39.72730,-104.98750
80274,39.74390,-104.98760
80281,39.74390,-104.98760
80290,39.74360,-104.98760
80291,39.74390,-104.98760
80293,39.74580,-104.99070
80294,39.74910,-104.98900
80299,39.73920,-104.98470
80301,40.04970,-105.21430
80302,40.01720,-105.28510
80303,39.99140,-105.23920
80304,40.03750,-105.27710
80305,39.98070,-105.25310
80306,40.10220,-105.38470
80307,40.08780,-105.37350
80308,40.02770,-105.38680
80309,40.01500,-105.27050
80310,40.01500,-105.27050
80314,40.08780,-105.37350
80401,39.73050,-105.19150
80402,39.75550,-105.22110
80403,39.82320,-105.28250
80419,39.52200,-105.22390
80420,39.28390,-106.06280
80421,39.44820,-105.46930
80422,39.81600,-105.47530
80423,39.86910,-106.67630
80424,39.47530,-106.02250
80425,39.38670,-105.27030
80426,39.87390,-106.88560
80427,39.80190,-105.51420
80428,40.72680,-106.92150
80429,39.22580,-106.31170
80430,40.53830,-106.53210
80432,39.15870,-105.81700
80433,39.51970,-105.31690
80434,40.85970,-106.31310
80435,39.59520,-105.97410
80436,39.76470,-105.60030
80437,39.52200,-105.22390
80438,39.76140,-105.68440
80439,39.63740,-105.34020
80440,39.22560,-105.99940
80442,39.94500,-105.81720
80443,39.55890,-106.13320
80444,39.70610,-105.69750
80446,40.07390,-105.92850
80447,40.22890,-105.86050
80448,39.46120,-105.65830
80449,38.96730,-105.87880
80451,40.07120,-106.06930
80452,39.74020,-105.59830
80453,39.66840,-105.24420
80454,39.62960,-105.25140
80455,40.11550,-105.38860
80456,39.27590,-105.68650
80457,39.64810,-105.27820
80459,40.06320,-106.39550
80461,39.24970,-106.30150
80463,39.91340,-106.73090
80465,39.61250,-105.17460
80466,39.97030,-105.48130
80467,40.25670,-106.92960
80468,39.95390,-106.09300
80469,40.19070,-106.97350
80470,39.46670,-105.37410
80471,39.93190,-105.42830
80473,40.46670,-106.18570
80474,39.91720,-105.50110
80475,39.42110,-105.55420
80476,39.69960,-105.75070
80477,40.48500,-106.83170
80478,39.97970,-105.86150
80479,40.06030,-106.80810
80480,40.71000,-106.27670
80481,40.07260,-105.50800
80482,39.89390,-105.78450
80483,40.13040,-106.91160
80487,40.63270,-106.93180
80488,40.61970,-106.86070
80497,39.64110,-106.10800
80498,39.76470,-106.22110
80501,40.17790,-105.10090
80502,40.16720,-105.10190
80503,40.15590,-105.16240
80504,40.13060,-104.95040
80510,40.22680,-105.52010
80511,40.62810,-105.56920
80512,40.62650,-105.26100
80513,40.29930,-105.10550
80514,40.08360,-104.92970
80515,40.42750,-105.38310
80516,40.05970,-105.06860
80517,40.36580,-105.51420
80520,40.11250,-104.93660
80521,40.58130,-105.10390
80522,40.64290,-105.05700
80523,40.58530,-105.08440
80524,40.59860,-105.05810
80525,40.53840,-105.05470
80526,40.54730,-105.10760
80527,40.58530,-105.08440
80528,40.49610,-105.00020
80530,40.09780,-104.92930
80532,40.45780,-105.44700
80533,40.18150,-105.23270
80534,40.33550,-104.92360
80535,40.63470,-105.14880
80536,40.87010,-105.37660
80537,40.38490,-105.09160
80538,40.42620,-105.09000
80539,40.39780,-105.07500
80540,40.23570,-105.32310
80541,40.48750,-105.21080
80542,40.23470,-104.99940
80543,40.32940,-104.85520
80544,40.10390,-105.17080
80545,40.86590,-105.68930
80546,40.52500,-104.85050
80547,40.52910,-104.98530
80549,40.72550,-105.03180
80550,40.48370,-104.89940
80551,40.47750,-104.90140
80553,40.58530,-105.08440
80601,39.94300,-104.78660
80602,39.96360,-104.90720
80603,39.95150,-104.77460
80610,40.59380,-104.73560
80611,40.63920,-104.28710
80612,40.86660,-104.88590
80614,39.92390,-104.96140
80615,40.52730,-104.71460
80620,40.38030,-104.69710
80621,40.10800,-104.80130
80622,40.53780,-104.45850
80623,40.28540,-104.78250
80624,40.46960,-104.50000
80631,40.38500,-104.68060
80632,40.37660,-104.76290
80633,40.42330,-104.70910
80634,40.41090,-104.75410
80638,40.42330,-104.70910
80639,40.39930,-104.70170
80640,39.89830,-104.87180
80642,40.06060,-104.65320
80643,40.09580,-104.44640
80644,40.39630,-104.52880
80645,40.32110,-104.72680
80646,40.48240,-104.70540
80648,40.72650,-104.78500
80649,40.36390,-104.09730
80650,40.63590,-104.76380
80651,40.21310,-104.80280
80652,40.08780,-104.28200
80653,40.36810,-103.96780
80654,40.15980,-104.04680
80701,40.25410,-103.80310
80705,40.27070,-103.83380
80720,40.18030,-103.22590
80721,40.68240,-102.17060
80722,40.50820,-103.27490
80723,40.26030,-103.62790
80726,40.87470,-102.84720
80727,40.11380,-102.48280
80728,40.63700,-102.86880
80729,40.87160,-104.23460
80731,40.64060,-102.60520
80732,40.97510,-104.30530
80733,40.34590,-103.50570
80734,40.58250,-102.28250
80735,39.81670,-102.42620
80736,40.76920,-103.09680
80737,40.97080,-102.25750
80740,39.79090,-103.41420
80741,40.57080,-103.47190
80742,40.68510,-103.83900
80743,40.20300,-102.93920
80744,40.94590,-102.38740
80745,40.88420,-103.37280
80746,40.61060,-102.47220
80747,40.95190,-103.11660
80749,40.91030,-102.52910
80750,40.33070,-103.59710
80751,40.63060,-103.22120
80754,40.68700,-103.63870
80755,39.93310,-102.31930
80757,39.80500,-103.57520
80758,40.06850,-102.39300
80759,40.13010,-102.70720
80801,39.69090,-103.13730
80802,38.84170,-102.19400
80804,39.30250,-103.27100
80805,39.34480,-102.42810
80807,39.31060,-102.25830
80808,38.96480,-104.35530
80809,38.89670,-104.97220
80810,38.81980,-102.35820
80812,39.68480,-102.99040
80813,38.82610,-105.14990
80814,38.95760,-105.19940
80815,39.31270,-103.06240
80816,38.85460,-105.31210
80817,38.69960,-104.70050
80818,39.33830,-103.46070
80819,38.93890,-105.00940
80820,38.81460,-105.57840
80821,39.08430,-103.49900
80822,39.65640,-102.67880
80823,38.71190,-103.50060
80824,39.61710,-102.47760
80825,38.80400,-102.81980
80826,39.26390,-103.69220
80827,39.03420,-105.43470
80828,39.27130,-103.68560
80829,38.85500,-104.90580
80830,39.13200,-103.91320
80831,38.95410,-104.54720
80832,39.07360,-104.12470
80833,38.76420,-104.02410
80834,39.31830,-102.88220
80835,39.20870,-104.07020
80836,39.30870,-102.59790
80840,39.08960,-103.81880
80841,39.08960,-103.81880
80860,38.71000,-105.14000
80861,39.32360,-102.73930
80862,38.80410,-103.07980
80863,38.99690,-105.06230
80864,38.77530,-104.21840
80866,38.99390,-105.05690
80901,38.83390,-104.82140
80902,38.75360,-104.80630
80903,38.83880,-104.81450
80904,38.85330,-104.85950
80905,38.83770,-104.83700
80906,38.79020,-104.81990
80907,38.87600,-104.81700
80908,39.02370,-104.69330
80909,38.85200,-104.77350
80910,38.81520,-104.77030
80911,38.74570,-104.72230
80912,38.83390,-104.82140
80913,38.73000,-104.75360
80914,38.81920,-104.70120
80915,38.85580,-104.71340
80916,38.80760,-104.74030
80917,38.88600,-104.73990
80918,38.91290,-104.77340
80919,38.92680,-104.84640
80920,38.94970,-104.76700
80921,39.04870,-104.81400
80922,38.90500,-104.69820
80923,38.91890,-104.70450
80924,38.96760,-104.72110
80925,38.73780,-104.64590
80926,38.69810,-104.85050
80927,38.92860,-104.65830
80928,38.62330,-104.45700
80929,38.79680,-104.60790
80930,38.82890,-104.52690
80931,38.83390,-104.82140
80932,38.83390,-104.82140
80933,38.83390,-104.82140
80934,38.83390,-104.82140
80935,38.83390,-104.82140
80936,38.83390,-104.82140
80937,38.83390,-104.82140
80938,38.90470,-104.66340
80939,38.87760,-104.67740
80941,38.83390,-104.82140
80942,38.83390,-104.82140
80944,38.83390,-104.82140
80946,38.83390,-104.82140
80947,38.83390,-104.82140
80949,38.83390,-104.82140
80950,38.83390,-104.82140
80951,38.88810,-104.65560
80960,38.83390,-104.82140
80962,38.83390,-104.82140
80970,38.83390,-104.82140
80977,38.83390,-104.82140
80995,38.83390,-104.82140
80997,38.83390,-104.82140
81001,38.28790,-104.58480
81002,38.25440,-104.60910
81003,38.28430,-104.62340
81004,38.24410,-104.62780
81005,38.23520,-104.66000
81006,38.24470,-104.53180
81007,38.38700,-104.77920
81008,38.31330,-104.62840
81009,38.12860,-104.55230
81010,38.12860,-104.55230
81011,38.12860,-104.55230
81012,38.12860,-104.55230
81019,37.94410,-104.84120
81020,37.39330,-104.67690
81021,38.40680,-103.36970
81022,38.10250,-104.52980
81023,38.08370,-104.97240
81024,37.20810,-104.71980
81025,38.26460,-104.25850
81027,37.05180,-103.87410
81029,37.11950,-102.54640
81030,38.10700,-103.51020
81033,38.19310,-103.85610
81034,38.19310,-103.85610
81036,38.44080,-102.55490
81038,37.95550,-103.07250
81039,38.12310,-104.02990
81040,37.78780,-105.18490
81041,38.05450,-102.32710
81043,38.11950,-102.21680
81044,37.95900,-103.01500
81045,38.44740,-103.15050
81046,37.27960,-104.35840
81047,38.02050,-102.14150
81049,37.33280,-103.37360
81050,37.95460,-103.66440
81052,38.08410,-102.61920
81054,37.92300,-103.08840
81055,37.51170,-105.05750
81057,38.08500,-102.88690
81058,38.11090,-103.87660
81059,37.51920,-104.22300
81062,38.20190,-103.94100
81063,38.20950,-103.80030
81064,37.27230,-102.91450
81067,38.04900,-103.72510
81069,37.92360,-104.93030
81071,38.46670,-102.29210
81073,37.40670,-102.61730
81076,38.24440,-103.65560
81077,38.01450,-103.62830
81081,37.07570,-104.11840
81082,37.26910,-104.50380
81084,37.52140,-102.43320
81087,37.37300,-102.44370
81089,37.64650,-104.77980
81090,37.35210,-102.25370
81091,37.17020,-104.82470
81092,38.15900,-102.71470
81101,37.47030,-105.87860
81102,37.47600,-105.88180
81120,37.08550,-106.03790
81121,37.02810,-107.41920
81122,37.26030,-107.61370
81123,37.43170,-105.51780
81124,37.28390,-106.11140
81125,37.73430,-106.09060
81126,37.16200,-105.37830
81128,37.03640,-106.84340
81129,37.10110,-106.02650
81130,37.81640,-106.92770
81131,37.95300,-105.68790
81132,37.64470,-106.40730
81133,37.42700,-105.40490
81135,37.57560,-106.09700
81136,37.72320,-105.87120
81137,37.12640,-107.63950
81138,37.00280,-105.62420
81140,37.29070,-106.00540
81141,37.17550,-105.92780
81143,38.04520,-105.84110
81144,37.57310,-106.14080
81146,37.63580,-105.80690
81147,37.25230,-107.03850
81148,37.17210,-105.98580
81149,38.09770,-106.18760
81151,37.25830,-105.90470
81152,37.10660,-105.47810
81154,37.67250,-106.61250
81155,38.29520,-106.11020
81157,37.26940,-107.00980
81201,38.52590,-105.99780
81210,38.82000,-106.66030
81211,38.83800,-106.14710
81212,38.44510,-105.21780
81215,38.47760,-105.47660
81220,38.38760,-107.48240
81221,38.36110,-105.14830
81222,38.38240,-105.78430
81223,38.37030,-105.68810
81224,38.86910,-106.96190
81225,38.90060,-106.96310
81226,38.38500,-105.12320
81227,38.55300,-106.29460
81228,39.03070,-106.25660
81230,38.55110,-106.93100
81231,38.54580,-106.92530
81232,38.26530,-105.61170
81233,38.41000,-105.76980
81235,37.98680,-107.30200
81236,38.71030,-106.11660
81237,38.59080,-106.60280
81239,38.53710,-106.63520
81240,38.43360,-105.01130
81241,38.61790,-106.51460
81242,38.51280,-106.07720
81243,38.28220,-107.10840
81244,38.36970,-105.16390
81248,38.40330,-106.41610
81251,39.10110,-106.44160
81252,38.12300,-105.43320
81253,38.12170,-105.14770
81290,38.39030,-105.11860
81301,37.28740,-107.86170
81302,37.27530,-107.88010
81303,37.11560,-107.89090
81320,37.71820,-108.79170
81321,37.35490,-108.58370
81323,37.46660,-108.47170
81324,37.76320,-108.91810
81325,37.93440,-108.92990
81326,37.16540,-108.12190
81327,37.51770,-108.65460
81328,37.34710,-108.29820
81329,37.09260,-108.12520
81330,37.23130,-108.48250
81331,37.58880,-108.80950
81332,37.69050,-108.03240
81334,37.20840,-108.72000
81335,37.53440,-108.71730
81401,38.46780,-107.87520
81402,38.48510,-107.88600
81403,38.36020,-107.93810
81410,38.79750,-107.97380
81411,38.25090,-108.97990
81413,38.91190,-107.92680
81414,38.78870,-107.98620
81415,38.69410,-107.61490
81416,38.73490,-108.06040
81418,38.84500,-107.96250
81419,38.81240,-107.74720
81420,38.78170,-107.78080
81422,38.21830,-108.56870
81423,38.11040,-108.28450
81424,38.26820,-108.54760
81425,38.59760,-107.99210
81426,37.85690,-107.83260
81427,38.02580,-107.67260
81428,38.86500,-107.59850
81429,38.37110,-108.96980
81430,38.01670,-108.05340
81431,38.18650,-108.38950
81432,38.13810,-107.75330
81433,37.80900,-107.66670
81434,38.94680,-107.37810
81435,37.94000,-107.82140
81501,39.07830,-108.54570
81502,39.01790,-108.48140
81503,39.03070,-108.43610
81504,39.07910,-108.49160
81505,39.10710,-108.59680
81506,39.10320,-108.54910
81507,39.01570,-108.61290
81520,39.08050,-108.44960
81521,39.16370,-108.72180
81522,38.67840,-108.97190
81523,38.98940,-108.78100
81524,39.22790,-108.81490
81525,39.25540,-108.92960
81526,39.10320,-108.36800
81527,38.97440,-108.39900
81601,39.52960,-107.32520
81602,39.55050,-107.32480
81610,40.25660,-108.96520
81611,39.19510,-106.82360
81612,39.22340,-106.88280
81615,39.22120,-106.93200
81620,39.63130,-106.51080
81621,39.35350,-106.99880
81623,39.25110,-107.20440
81624,39.24530,-107.92490
81625,40.52240,-107.56150
81626,40.51520,-107.54650
81630,39.31180,-108.23040
81631,39.63410,-106.75880
81632,39.63820,-106.62060
81633,40.37700,-108.39900
81635,39.45190,-108.05290
81636,39.43050,-108.02390
81637,39.66180,-106.96710
81638,40.32500,-107.58410
81639,40.49450,-107.25710
81640,40.67380,-108.36990
81641,40.03870,-107.89250
81642,39.31990,-106.65960
81643,39.16120,-108.10440
81645,39.58050,-106.41760
81646,39.18910,-108.06040
81647,39.57090,-107.54280
81648,40.08280,-108.79910
81649,39.51220,-106.36810
81650,39.54910,-107.78980
81652,39.50280,-107.66570
81653,40.99790,-107.33880
81654,39.22580,-107.03030
81655,39.70280,-106.67860
81656,39.28310,-106.89850
81657,39.65120,-106.32340
81658,39.62420,-106.49730
82001,41.14370,-104.79620
82002,41.14000,-104.82020
82003,41.21910,-104.66120
82005,41.13910,-104.86290
82006,41.14000,-104.82020
82007,41.10840,-104.81070
82008,41.14000,-104.82020
82009,41.18360,-104.80230
82010,41.14000,-104.82020
82050,41.43420,-104.15050
82051,41.57350,-105.61120
82052,41.12190,-105.30470
82053,41.20030,-104.31550
82054,41.04280,-104.27650
82055,41.33910,-105.99450
82058,42.20350,-105.67800
82059,41.04730,-105.15170
82060,41.21360,-104.49330
82061,41.43530,-105.14170
82063,41.05780,-106.01330
82070,41.43900,-105.80100
82071,41.31140,-105.59110
82072,41.42470,-105.47810
82073,41.30710,-105.62470
82081,41.54240,-104.28660
82082,41.17880,-104.06660
82083,41.74610,-105.97460
82084,41.05280,-105.44620
82190,44.79570,-110.61370
82201,42.04950,-104.96790
82210,41.74870,-104.81790
82212,42.21330,-104.52260
82213,42.50040,-105.00000
82214,42.26550,-104.75120
82215,42.33340,-104.72960
82217,41.78610,-104.26470
82218,41.93270,-104.14610
82219,42.49870,-104.51340
82221,41.64230,-104.19740
82222,43.03250,-104.64190
82223,42.13460,-104.33200
82224,43.04210,-104.79730
82225,42.76600,-104.46510
82227,42.73000,-104.70240
82229,42.74770,-105.00970
82240,42.06240,-104.19170
82242,42.70330,-104.14080
82243,41.98210,-104.37090
82244,41.91200,-104.35350
82301,41.79510,-107.23490
82310,42.54020,-107.87240
82321,41.03120,-107.66870
82322,42.23270,-107.56330
82323,41.04450,-107.49900
82324,41.68740,-106.41460
82325,41.20540,-106.78030
82327,41.87260,-106.52830
82329,41.90300,-106.20120
82331,41.49800,-106.75400
82332,41.03950,-107.42340
82334,41.78020,-107.11720
82335,41.76110,-106.84500
82336,41.65830,-108.15170
82401,44.01380,-107.95630
82410,44.37880,-108.04380
82411,44.44420,-108.43270
82412,44.78440,-108.54400
82414,44.52310,-109.07560
82420,44.88410,-108.46380
82421,44.92570,-108.59790
82422,44.50580,-108.39180
82423,44.97180,-108.62210
82426,44.49190,-108.07950
82428,44.25070,-107.60530
82430,43.80420,-108.18050
82431,44.83360,-108.41410
82432,44.26940,-107.96400
82433,44.19620,-108.95000
82434,44.40560,-108.30470
82435,44.75610,-108.77730
82440,44.71610,-108.86460
82441,44.60110,-107.78890
82442,43.99780,-107.41530
82443,43.77580,-108.38390
82450,44.46860,-109.43770
82501,43.03510,-108.20240
82510,42.96790,-108.49410
82512,43.37160,-109.29600
82513,43.54510,-109.64920
82514,43.00480,-108.89640
82515,42.90610,-108.58340
82516,43.26780,-108.93340
82520,42.92080,-108.59130
82523,43.36230,-108.69980
82524,42.98380,-108.41650
82601,42.84580,-106.31660
82602,42.88960,-106.35700
82604,42.82610,-106.38960
82605,42.86660,-106.31310
82609,42.84060,-106.28060
82615,41.71690,-106.99920
82620,42.53020,-106.76000
82630,43.17890,-107.25760
82633,42.76260,-105.38550
82635,43.40740,-106.26380
82636,42.89920,-106.17540
82637,42.78030,-105.87190
82638,43.11530,-107.34360
82639,43.72360,-106.56320
82640,43.56510,-106.17280
82642,43.32840,-107.64880
82643,43.41140,-106.28000
82644,42.84050,-106.36590
82646,43.02970,-106.80920
82648,43.03220,-106.98730
82649,43.24570,-108.10070
82701,43.85110,-104.22620
82710,44.74730,-104.19310
82711,44.68730,-104.44140
82712,44.54360,-104.07450
82714,44.52480,-104.68670
82715,44.07750,-104.13830
82716,44.28200,-105.49740
82717,44.30470,-105.49590
82718,43.92820,-105.54920
82720,44.73520,-104.61740
82721,44.41540,-104.83890
82723,43.99900,-104.42260
82725,44.78610,-105.77600
82727,44.30580,-105.24590
82729,44.40580,-104.38370
82730,44.08930,-104.63520
82731,44.77050,-105.35810
82732,43.75120,-105.49200
82801,44.78490,-106.96480
82831,44.68990,-106.10920
82832,44.60030,-106.79540
82833,44.65310,-107.02470
82834,44.34850,-106.70730
82835,44.66100,-106.45810
82836,44.87800,-107.30260
82837,44.71800,-106.26920
82838,44.96500,-107.32540
82839,44.91710,-107.17400
82840,44.49760,-106.87100
82842,44.58000,-106.89780
82844,44.78640,-107.22020
82845,44.75340,-106.69490
82901,41.60600,-109.23000
82902,41.58750,-109.20290
82922,43.22380,-110.33530
82923,42.68810,-109.54010
82925,43.13990,-109.91540
82929,41.54360,-109.85900
82930,41.26090,-110.96310
82931,41.26190,-110.92000
82932,42.08340,-109.41840
82933,41.31660,-110.38430
82934,41.59360,-109.96880
82935,41.51960,-109.47140
82936,41.05520,-110.16030
82937,41.32910,-110.29260
82938,41.04090,-109.87450
82939,41.23350,-110.33720
82941,42.85430,-109.85610
82942,41.68020,-108.78570
82943,41.66980,-109.19190
82944,41.09930,-110.50070
82945,41.76430,-108.96810
83001,43.45280,-110.73930
83002,43.47990,-110.76240
83011,43.60940,-110.54420
83012,43.71500,-110.74200
83013,43.95090,-110.55320
83014,43.49920,-110.87420
83025,43.59240,-110.83140
83101,41.78870,-110.52830
83110,42.71280,-110.94200
83111,42.80510,-110.99440
83112,42.87010,-110.94010
83113,42.64830,-110.12460
83114,42.05800,-110.91640
83115,42.91760,-110.13360
83116,41.78390,-110.54000
83118,43.04430,-111.00850
83119,42.68850,-110.98240
83120,43.01720,-111.02920
83121,41.81410,-110.53710
83122,42.79650,-110.92440
83123,42.24730,-110.21090
83124,41.77950,-110.27600
83126,42.61920,-110.92240
83127,42.93300,-111.01140
83128,43.16350,-111.01800
83201,42.88760,-112.43810
83202,42.93570,-112.46790
83203,43.03310,-112.42850
83204,42.84650,-112.44340
83205,42.80620,-112.41030
83206,42.87130,-112.44550
83209,42.63950,-112.31380
83210,43.00490,-112.84000
83211,42.63520,-112.94580
83212,42.50260,-112.55850
83213,43.63550,-113.31760
83214,42.56000,-112.17460
83215,43.44490,-112.81280
83217,42.72050,-111.84290
83218,43.31550,-112.16440
83220,42.31910,-111.39260
83221,43.19430,-112.36150
83223,42.18400,-111.40860
83226,44.49690,-114.19460
83227,44.27330,-114.41020
83228,42.21600,-111.99570
83229,45.09300,-114.23170
83230,42.71910,-111.59670
83232,42.11840,-111.98580
83233,42.17740,-111.21740
83234,42.41810,-112.10900
83235,44.69190,-114.04840
83236,43.30210,-112.15880
83237,42.02880,-111.78710
83238,42.31360,-111.07220
83239,42.48210,-111.37080
83241,42.55000,-111.74000
83243,42.16190,-112.65390
83244,43.90870,-113.08780
83245,42.79640,-112.24650
83246,42.61850,-112.01760
83250,42.63360,-112.17580
83251,43.91110,-113.61200
83252,42.18080,-112.26200
83253,44.60440,-113.91200
83254,42.35200,-111.31950
83255,43.72960,-113.45440
83256,43.22260,-112.44230
83261,42.22420,-111.42080
83262,43.13360,-112.62950
83263,42.11090,-111.85650
83271,42.55560,-112.85400
83272,42.11280,-111.38970
83274,43.37690,-112.10750
83276,42.67180,-111.56990
83277,43.08030,-112.67300
83278,44.37140,-114.85610
83281,42.31950,-111.97810
83283,42.37940,-111.68410
83285,43.02690,-111.25410
83286,42.04460,-111.97150
83287,42.04590,-111.46330
83301,42.55650,-114.46930
83302,42.21800,-114.59420
83303,42.56300,-114.46090
83311,42.38960,-113.55670
83312,42.08460,-113.62830
83313,43.43970,-114.24980
83314,42.94490,-114.91040
83316,42.60080,-114.78250
83318,42.52440,-113.79310
83320,43.27440,-113.89260
83321,42.52100,-114.87340
83322,43.52820,-114.73070
83323,42.52450,-113.43380
83324,42.91250,-114.26640
83325,42.58680,-114.24670
83327,43.36750,-114.79080
83328,42.56530,-114.61400
83330,42.93730,-114.71200
83332,42.81420,-114.88700
83333,43.52390,-114.30640
83334,42.52490,-114.29940
83335,42.59550,-114.13500
83336,42.55990,-113.77090
83337,43.30050,-115.05120
83338,42.71780,-114.50120
83340,43.66920,-114.48580
83341,42.52870,-114.36570
83342,42.27410,-113.39270
83343,42.77300,-113.50980
83344,42.47760,-114.16060
83346,42.19400,-113.87200
83347,42.62400,-113.79710
83348,43.31010,-114.08610
83349,43.05880,-114.15080
83350,42.68880,-113.64810
83352,42.94740,-114.38220
83353,43.68530,-114.33130
83354,43.59460,-114.32260
83355,42.75790,-114.71540
83401,43.55180,-111.89190
83402,43.49340,-112.05780
83403,43.46660,-112.03410
83404,43.47500,-112.01240
83405,43.46660,-112.03410
83406,43.47320,-111.96610
83414,43.88860,-110.94920
83415,43.46660,-112.03410
83420,44.01530,-111.42530
83421,44.00110,-111.53510
83422,43.72630,-111.11990
83423,44.18580,-112.32590
83424,43.87240,-111.18950
83425,43.93080,-112.18720
83427,43.52630,-111.93300
83428,43.38610,-111.25270
83429,44.44660,-111.36790
83431,43.67250,-112.01890
83433,44.31920,-111.60170
83434,43.72660,-111.98370
83435,43.98620,-112.57830
83436,43.88810,-111.60420
83438,43.95940,-111.75770
83440,43.81000,-111.78900
83441,43.77610,-111.69100
83442,43.67150,-111.90050
83443,43.51970,-111.52660
83444,43.71160,-112.11960
83445,43.96300,-111.70360
83446,44.36050,-112.18690
83448,43.84770,-111.69320
83449,43.45600,-111.34160
83450,43.85860,-112.42000
83451,43.89070,-111.65040
83452,43.78140,-111.21180
83454,43.59360,-111.95730
83455,43.61480,-111.12590
83460,43.82600,-111.78970
83462,45.25500,-113.85730
83463,45.57040,-113.99130
83464,44.73890,-113.49260
83465,44.85160,-113.61980
83466,45.42420,-114.04190
83467,45.15710,-113.87840
83468,44.96810,-113.81670
83469,45.37690,-114.27700
83501,46.36460,-116.86090
83520,46.53940,-116.32330
83522,46.04480,-116.37330
83523,46.24530,-116.46770
83524,46.37800,-116.65360
83525,45.78960,-115.50240
83526,46.13490,-116.39820
83530,45.92720,-116.10760
83531,45.96320,-116.25630
83533,46.11550,-116.27240
83535,46.57540,-116.71880
83536,46.21860,-116.03470
83537,46.62860,-116.60490
83539,46.11600,-115.94590
83540,46.41240,-116.79020
83541,46.53540,-116.51300
83542,45.55700,-116.26690
83543,46.24750,-116.23930
83544,46.49520,-116.24040
83545,46.48070,-116.41140
83546,46.49240,-115.80710
83547,45.30680,-116.35170
83548,46.33610,-116.53330
83549,45.39700,-116.30060
83552,46.00200,-115.92690
83553,46.38070,-115.93860
83554,45.75210,-116.28890
83555,46.23830,-116.62040
83601,43.84790,-115.25380
83602,44.08040,-116.12400
83604,42.61400,-115.84190
83605,43.66270,-116.70000
83606,43.72490,-116.79890
83607,43.61860,-116.75010
83610,44.59220,-116.67570
83611,44.69270,-115.64170
83612,44.76280,-116.45180
83615,44.66590,-116.03690
83616,43.70690,-116.36200
83617,43.90890,-116.49270
83619,44.00270,-116.91430
83622,44.09090,-115.82430
83623,42.96220,-115.31600
83624,42.98960,-116.09340
83626,43.66900,-116.83150
83627,42.94570,-115.46620
83628,43.61380,-116.94720
83629,43.92290,-116.18090
83630,43.60270,-116.79030
83631,43.88340,-115.70800
83632,44.54910,-116.44300
83633,42.97990,-115.18990
83634,43.48700,-116.38190
83635,44.83270,-116.08480
83636,43.89630,-116.64620
83637,44.11060,-115.52850
83638,44.89180,-116.07890
83639,43.53990,-116.82400
83641,43.37840,-116.54890
83642,43.61500,-116.39750
83643,44.62550,-116.44930
83644,43.71910,-116.61120
83645,44.44200,-116.70380
83646,43.64980,-116.43060
83647,43.13920,-115.69630
83648,43.79140,-116.40120
83650,42.84810,-116.63710
83651,43.58340,-116.58480
83652,43.70710,-116.62080
83653,43.58510,-116.75300
83654,44.99400,-116.28740
83655,43.95900,-116.80480
83656,43.72590,-116.79970
83657,44.24180,-116.27320
83660,43.78960,-116.94010
83661,44.07820,-116.92030
83666,43.96330,-115.97590
83669,43.70130,-116.49670
83670,43.99480,-116.32320
83671,45.26410,-115.67650
83672,44.25220,-116.96510
83676,43.65790,-116.91220
83677,44.96980,-115.49630
83680,43.61210,-116.39150
83686,43.54410,-116.56600
83687,43.59370,-116.53600
83701,43.60380,-116.27290
83702,43.63220,-116.20520
83703,43.66010,-116.25240
83704,43.63300,-116.29510
83705,43.58510,-116.21910
83706,43.58850,-116.19100
83707,43.61350,-116.20350
83708,43.45990,-116.24400
83709,43.57410,-116.29410
83711,43.45990,-116.24400
83712,43.60230,-116.16490
83713,43.63400,-116.34190
83714,43.73180,-116.27970
83715,43.45990,-116.24400
83716,43.53450,-115.97110
83717,43.45990,-116.24400
83719,43.45990,-116.24400
83720,43.45990,-116.24400
83722,43.45990,-116.24400
83724,43.61950,-116.19520
83725,43.45990,-116.24400
83726,43.45990,-116.24400
83728,43.61350,-116.20350
83729,43.45990,-116.24400
83731,43.45990,-116.24400
83732,43.45990,-116.24400
83735,43.61350,-116.20350
83756,43.45990,-116.24400
83799,43.61350,-116.20350
83801,47.92670,-116.73180
83802,47.27140,-115.86600
83803,47.98220,-116.54940
83804,48.02230,-116.99090
83805,48.73060,-116.33220
83806,46.85880,-116.39350
83808,47.32190,-116.07030
83809,48.04820,-116.59390
83810,47.55220,-116.44310
83811,48.14050,-116.16990
83812,47.01070,-116.25290
83813,48.12480,-116.65710
83814,47.69280,-116.78500
83815,47.72480,-116.78900
83816,47.67770,-116.78050
83821,48.52280,-116.84080
83822,48.15520,-116.97810
83823,46.80610,-116.52380
83824,47.12600,-116.89370
83825,48.25160,-116.61100
83826,48.99940,-116.18130
83827,46.78350,-116.17990
83830,47.11600,-116.38310
83832,46.57140,-116.92900
83833,47.50170,-116.74460
83834,46.93760,-116.70250
83835,47.79890,-116.74230
83836,48.24440,-116.27950
83837,47.54310,-116.12530
83839,47.55090,-116.28870
83840,48.31020,-116.51350
83841,48.17020,-116.75600
83842,47.46250,-116.56830
83843,46.73090,-116.98970
83844,46.73240,-117.00020
83845,48.74640,-116.17960
83846,47.47090,-115.79260
83847,48.60490,-116.31960
83848,48.63390,-116.94730
83849,47.52110,-116.02100
